filepath,label,severity
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4443.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4447.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4449.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4450.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4451.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4454.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4457.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4458.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4459.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\446.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4460.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4461.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4462.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4464.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4466.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4467.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4469.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\447.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4473.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4474.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4476.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4477.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\448.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4480.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4482.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4485.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4487.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4489.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\449.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4491.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4493.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4494.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4495.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4496.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4498.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4501.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4502.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4503.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4504.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4505.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4506.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4507.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4509.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\451.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4510.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4511.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4512.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4516.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4517.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4520.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4523.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4524.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4525.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4529.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\453.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4531.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4532.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4533.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4540.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4541.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4542.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4543.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4544.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4545.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4547.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4548.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\455.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4550.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4552.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4554.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4555.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4559.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\456.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4561.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4562.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4563.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4565.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4566.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4567.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\457.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4570.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4572.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4574.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4579.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\458.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4581.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4582.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4584.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4585.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4587.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4589.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\459.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4591.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4594.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4595.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4596.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4598.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\460.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4600.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4602.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4604.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4609.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\461.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4611.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4614.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4615.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4616.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4618.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4622.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4625.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4627.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\463.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4631.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4633.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4634.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4637.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\464.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4641.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4649.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\465.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4651.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4652.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4654.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4655.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4656.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4657.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4658.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4660.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4663.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4664.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4667.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4670.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4671.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4672.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4673.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4674.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4675.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4678.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4679.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4680.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4681.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4687.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4690.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4692.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4693.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4694.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4695.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4696.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4697.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4699.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\47.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4711.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4716.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4717.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4718.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4720.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4724.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4726.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4728.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\473.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4734.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4738.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4744.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4746.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4747.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4749.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\475.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4752.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4754.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4755.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4758.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4759.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\476.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4760.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4761.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4762.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4763.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4764.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4766.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4768.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\477.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4770.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4772.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4774.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4776.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\478.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4780.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4783.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4784.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4792.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4793.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4794.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4795.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4797.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4800.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4802.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4806.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\481.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4815.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4816.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4819.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\482.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4820.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4821.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4823.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4824.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4829.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4830.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4833.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4834.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4835.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4837.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4838.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\484.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4841.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4842.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4844.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4845.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4846.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\485.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4851.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4852.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4856.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\486.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4860.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4862.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4863.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4864.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4869.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4870.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4871.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4873.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4874.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4876.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4877.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4880.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4881.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4882.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4884.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4885.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4886.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4887.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4889.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\489.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4890.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4891.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4892.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4895.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4896.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4897.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\49.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4901.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4902.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4903.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4905.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4908.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4910.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4911.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4912.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4914.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4915.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4917.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4919.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\492.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4924.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4928.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4930.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4932.jpg,Non_Damage,low
Comprehensive Disaster Dataset(CDD)\CDD_Augmented\Non_Damage\4934.jpg,Non_Damage,low
